DATE,PROVIDER,PROVIDER NAME,DENOMINATOR,OBSERVED,EXPECTED,VALUE,PO_LL,PO_UL,OD_LL,OD_UL,OD_BANDING
2013-01-01,RV8,,68119,1739,2163.1038,0.8039,0.9349,1.0682,0.8904,1.1231,3
2013-01-01,RVJ,,71615,2068,2139.6408,0.9665,0.9345,1.0686,0.8903,1.1232,2
2013-01-01,RVL,,78601,2136,2455.5586,0.8699,0.9388,1.0639,0.8912,1.1221,3
2013-01-01,RVR,,56937,1918,2001.9023,0.9581,0.9324,1.071,0.8898,1.1238,2
2013-01-01,RVV,,102383,3920,3977.551,0.9855,0.9517,1.05,0.8935,1.1192,2
2013-01-01,RVW,,50268,1823,1649.8285,1.105,0.9256,1.0784,0.8883,1.1258,2
2013-01-01,RVY,,35413,1272,1214.4274,1.0474,0.9137,1.0919,0.8852,1.1297,2
2013-01-01,RW3,,96533,1897,1717.0758,1.1048,0.9271,1.0768,0.8886,1.1254,2
2013-01-01,RW6,,139040,4140,3857.3574,1.0733,0.951,1.0508,0.8934,1.1193,2
2013-01-01,RWA,,91149,3256,3049.9678,1.0676,0.945,1.0572,0.8924,1.1206,2
2013-01-01,RWD,,95073,3564,3267.1567,1.0909,0.9468,1.0553,0.8927,1.1202,2
2013-01-01,RWE,,140405,4189,4007.5305,1.0453,0.9519,1.0498,0.8935,1.1191,2
2013-01-01,RWF,,62190,1963,1988.0506,0.9874,0.9321,1.0713,0.8898,1.1239,2
2013-01-01,RWG,,53107,1891,1771.699,1.0673,0.9282,1.0756,0.8889,1.125,2
2013-01-01,RWH,,61235,2323,2097.3975,1.1076,0.9339,1.0693,0.8901,1.1234,2
2013-01-01,RWJ,,57096,1646,1744.1756,0.9437,0.9276,1.0762,0.8887,1.1252,2
2013-01-01,RWP,,74741,2712,2644.3469,1.0256,0.941,1.0616,0.8916,1.1216,2
2013-01-01,RWW,,52192,1627,1485.6898,1.0951,0.9217,1.0828,0.8873,1.127,2
2013-01-01,RWY,,78206,2273,2226.4466,1.0209,0.9358,1.0672,0.8906,1.1229,2
2013-01-01,RX1,,131490,4179,4457.6574,0.9375,0.9544,1.0472,0.8939,1.1187,2
2013-01-01,RXC,,58170,2712,2577.1148,1.0523,0.9402,1.0624,0.8915,1.1218,2
2013-01-01,RXF,,94277,2918,2821.6069,1.0342,0.9428,1.0596,0.892,1.1211,2
2013-01-01,RXH,,69005,2377,2456.3144,0.9677,0.9388,1.0639,0.8912,1.1221,2
2013-01-01,RXK,,74637,2196,2256.29,0.9733,0.9362,1.0668,0.8906,1.1228,2
2013-01-01,RXL,,54247,2409,1918.1918,1.2559,0.9309,1.0726,0.8895,1.1242,1
2013-01-01,RXN,,75046,2230,2183.8231,1.0211,0.9352,1.0679,0.8904,1.1231,2
2013-01-01,RXP,,86247,2920,2881.8814,1.0132,0.9434,1.0589,0.8921,1.121,2
2013-01-01,RXQ,,52987,1739,1533.0456,1.1343,0.9229,1.0815,0.8876,1.1266,1
2013-01-01,RXR,,79750,2601,2298.36,1.1317,0.9368,1.0661,0.8908,1.1226,1
2013-01-01,RXW,,63915,2366,2218.7094,1.0664,0.9357,1.0674,0.8905,1.1229,2
2013-01-01,RYJ,,106504,2268,2991.369,0.7582,0.9445,1.0578,0.8923,1.1207,3
2013-01-01,RYQ,,96202,3132,3083.5131,1.0157,0.9453,1.0569,0.8924,1.1206,2
2013-01-01,RYR,,74834,2993,2803.7395,1.0675,0.9427,1.0597,0.8919,1.1212,2
2013-04-01,R1F,,19824,901,849.2643,1.0609,0.8973,1.1106,0.8824,1.1333,2
2013-04-01,R1H,,159412,3665,4435.8748,0.8262,0.9542,1.0473,0.8963,1.1157,3
2013-04-01,RA2,,45837,1290,1416.3893,0.9108,0.9199,1.0849,0.889,1.1248,2
2013-04-01,RA3,,18579,932,885.2849,1.0528,0.8993,1.1083,0.8831,1.1324,2
2013-04-01,RA4,,23363,873,884.6667,0.9868,0.8993,1.1083,0.883,1.1324,2
2013-04-01,RA7,,75155,1663,1826.4934,0.9105,0.9293,1.0744,0.8913,1.1219,2
2013-04-01,RA9,,38795,1627,1704.5695,0.9545,0.9268,1.0771,0.8908,1.1226,2
2013-04-01,RAE,,76592,1829,1863.9356,0.9813,0.9299,1.0737,0.8915,1.1217,2
2013-04-01,RAJ,,49234,2032,1990.4979,1.0209,0.9322,1.0712,0.892,1.1211,2
2013-04-01,RAL,,41600,1136,1494.345,0.7602,0.922,1.0825,0.8895,1.1242,3
2013-04-01,RAP,,28430,832,1038.4186,0.8012,0.9068,1.0997,0.8854,1.1295,3
2013-04-01,RAS,,38010,988,1099.7856,0.8984,0.9094,1.0967,0.8861,1.1285,2
2013-04-01,RAX,,48752,1222,1377.4399,0.8872,0.9188,1.0861,0.8887,1.1252,3
2013-04-01,RBA,,53059,1499,1555.7984,0.9635,0.9235,1.0808,0.8899,1.1237,2
2013-04-01,RBD,,30394,1034,988.738,1.0458,0.9046,1.1022,0.8847,1.1304,2
2013-04-01,RBK,,38940,1486,1333.6856,1.1142,0.9175,1.0875,0.8884,1.1256,2
2013-04-01,RBL,,63322,2189,1987.579,1.1013,0.9321,1.0713,0.892,1.1211,2
2013-04-01,RBN,,65218,1925,1851.4177,1.0397,0.9297,1.0739,0.8915,1.1218,2
2013-04-01,RBT,,38470,1428,1259.8274,1.1335,0.9152,1.0902,0.8877,1.1264,1
2013-04-01,RBZ,,30786,1484,1536.3811,0.9659,0.923,1.0814,0.8898,1.1238,2
2013-04-01,RC1,,28277,1067,1008.3049,1.0582,0.9055,1.1012,0.885,1.13,2
2013-04-01,RC3,,31112,669,785.2335,0.852,0.8933,1.1153,0.8811,1.1349,3
2013-04-01,RC9,,60025,1516,1475.0211,1.0278,0.9215,1.0831,0.8894,1.1243,2
2013-04-01,RCB,,75717,2966,2759.8496,1.0747,0.9422,1.0602,0.8941,1.1184,2
2013-04-01,RCD,,24356,912,895.3394,1.0186,0.8999,1.1076,0.8832,1.1322,2
2013-04-01,RCF,,30268,955,1043.2606,0.9154,0.9071,1.0994,0.8854,1.1294,2
2013-04-01,RCX,,38611,1503,1504.1039,0.9993,0.9222,1.0823,0.8896,1.1241,2
2013-04-01,RD1,,42582,1916,1978.6013,0.9684,0.932,1.0714,0.892,1.1211,2
2013-04-01,RD3,,51615,1465,1590.2496,0.9212,0.9243,1.0799,0.8901,1.1234,2
2013-04-01,RD7,,51667,1448,1384.1741,1.0461,0.919,1.0859,0.8888,1.1251,2
2013-04-01,RD8,,41698,1059,1015.273,1.0431,0.9058,1.1008,0.885,1.1299,2
2013-04-01,RDD,,51156,1954,1714.6409,1.1396,0.927,1.0769,0.8908,1.1226,1
2013-04-01,RDE,,52092,2174,1854.6328,1.1722,0.9298,1.0739,0.8915,1.1218,1
2013-04-01,RDU,,53325,1446,1631.8191,0.8861,0.9252,1.0789,0.8904,1.1231,3
2013-04-01,RDZ,,46528,2051,2022.0717,1.0143,0.9327,1.0706,0.8921,1.1209,2
2013-04-01,RE9,,24523,1154,1069.5392,1.079,0.9082,1.0981,0.8857,1.129,2
2013-04-01,REF,,68949,2133,2051.5107,1.0397,0.9332,1.0701,0.8922,1.1208,2
2013-04-01,REM,,42386,1979,1674.7388,1.1817,0.9262,1.0778,0.8906,1.1228,1
2013-04-01,RF4,,84299,3065,3141.2063,0.9757,0.9458,1.0564,0.8948,1.1175,2
2013-04-01,RFF,,42251,1362,1285.5443,1.0595,0.916,1.0892,0.888,1.1262,2
2013-04-01,RFR,,46161,1459,1344.9941,1.0848,0.9179,1.0872,0.8885,1.1255,2
2013-04-01,RFS,,45473,1683,1581.8231,1.064,0.9241,1.0802,0.8901,1.1235,2
2013-04-01,RFW,,34880,937,952.1026,0.9841,0.9028,1.1043,0.8841,1.131,2
2013-04-01,RGN,,50879,1650,1642.5344,1.0045,0.9255,1.0786,0.8904,1.1231,2
2013-04-01,RGP,,33078,1497,1681.7655,0.8901,0.9263,1.0777,0.8906,1.1228,3
2013-04-01,RGQ,,46221,1618,1576.5281,1.0263,0.924,1.0803,0.8901,1.1235,2
2013-04-01,RGR,,32402,1193,1352.0489,0.8824,0.9181,1.0869,0.8885,1.1255,3
2013-04-01,RGT,,69215,1916,2317.7547,0.8267,0.937,1.0659,0.8931,1.1197,3
2013-04-01,RH8,,59711,1778,1975.2903,0.9001,0.9319,1.0715,0.892,1.1211,2
2013-04-01,RHM,,89846,2655,2844.9361,0.9332,0.9431,1.0593,0.8943,1.1182,2
2013-04-01,RHQ,,103533,3451,3842.3123,0.8982,0.9509,1.0509,0.8957,1.1164,2
2013-04-01,RHU,,88800,2887,2869.0212,1.0063,0.9433,1.059,0.8944,1.1181,2
2013-04-01,RHW,,60001,2022,1917.9172,1.0543,0.9309,1.0726,0.8917,1.1214,2
2013-04-01,RJ1,,86701,1334,1614.3194,0.8264,0.9248,1.0793,0.8903,1.1232,3
2013-04-01,RJ2,,38188,806,892.4042,0.9032,0.8997,1.1078,0.8832,1.1323,2
2013-04-01,RJ6,,42272,1240,1296.8881,0.9561,0.9164,1.0888,0.8881,1.126,2
2013-04-01,RJ7,,71504,1708,2089.4918,0.8174,0.9338,1.0695,0.8924,1.1206,3
2013-04-01,RJC,,34591,1098,1048.1422,1.0476,0.9073,1.0992,0.8855,1.1293,2
2013-04-01,RJD,,30655,865,951.942,0.9087,0.9028,1.1043,0.8841,1.131,2
2013-04-01,RJE,,96146,3011,2918.7861,1.0316,0.9438,1.0585,0.8944,1.118,2
2013-04-01,RJF,,42296,1247,1262.3652,0.9878,0.9153,1.0901,0.8878,1.1264,2
2013-04-01,RJL,,58782,2236,1938.045,1.1537,0.9313,1.0722,0.8918,1.1213,1
2013-04-01,RJN,,24581,984,997.7817,0.9862,0.905,1.1017,0.8848,1.1302,2
2013-04-01,RJR,,48222,1467,1309.8231,1.12,0.9168,1.0884,0.8882,1.1259,2
2013-04-01,RJZ,,67707,1428,1542.9823,0.9255,0.9232,1.0812,0.8899,1.1238,2
2013-04-01,RK5,,50787,1821,1688.1848,1.0787,0.9265,1.0775,0.8907,1.1227,2
2013-04-01,RK9,,73006,2385,2477.896,0.9625,0.9391,1.0636,0.8935,1.1192,2
2013-04-01,RKB,,84039,2635,2558.3647,1.03,0.94,1.0626,0.8937,1.1189,2
2013-04-01,RKE,,34896,557,781.4497,0.7128,0.8931,1.1156,0.881,1.135,3
2013-04-01,RL4,,60302,2098,2085.8122,1.0058,0.9337,1.0695,0.8924,1.1206,2
2013-04-01,RLN,,63214,1902,2040.9378,0.9319,0.933,1.0703,0.8922,1.1208,2
2013-04-01,RLQ,,29044,956,854.1551,1.1192,0.8976,1.1103,0.8825,1.1332,2
2013-04-01,RLT,,24281,978,891.3849,1.0972,0.8997,1.1079,0.8832,1.1323,2
2013-04-01,RM1,,87028,3038,3006.8449,1.0104,0.9446,1.0576,0.8946,1.1178,2
2013-04-01,RM2,,58415,1712,1715.2655,0.9981,0.927,1.0769,0.8908,1.1226,2
2013-04-01,RM3,,44359,1447,1625.31,0.8903,0.9251,1.079,0.8903,1.1232,3
2013-04-01,RMC,,61301,1715,1704.7158,1.006,0.9268,1.0771,0.8908,1.1226,2
2013-04-01,RMP,,34708,1375,1165.294,1.18,0.9119,1.0939,0.8868,1.1276,1
2013-04-01,RN3,,61630,1729,1735.9383,0.996,0.9275,1.0764,0.8909,1.1224,2
2013-04-01,RN5,,61317,1760,1731.8356,1.0163,0.9274,1.0765,0.8909,1.1225,2
2013-04-01,RN7,,51074,1432,1486.2326,0.9635,0.9218,1.0828,0.8895,1.1242,2
2013-04-01,RNA,,67264,2092,2008.4612,1.0416,0.9325,1.0709,0.8921,1.121,2
2013-04-01,RNL,,43987,1668,1510.8156,1.104,0.9224,1.0821,0.8897,1.124,2
2013-04-01,RNQ,,45278,1421,1371.6704,1.036,0.9186,1.0863,0.8887,1.1253,2
2013-04-01,RNS,,56259,1678,1513.0153,1.109,0.9224,1.082,0.8897,1.124,2
2013-04-01,RNZ,,35120,1099,1045.2674,1.0514,0.9071,1.0993,0.8854,1.1294,2
2013-04-01,RP5,,75348,2745,2645.07,1.0378,0.941,1.0616,0.8939,1.1187,2
2013-04-01,RPA,,53168,1707,1505.3115,1.134,0.9222,1.0822,0.8896,1.1241,1
2013-04-01,RQ6,,47386,1881,1752.2344,1.0735,0.9278,1.076,0.891,1.1223,2
2013-04-01,RQ8,,53292,1792,1614.0287,1.1103,0.9248,1.0793,0.8903,1.1232,2
2013-04-01,RQM,,47726,529,695.2678,0.7609,0.8869,1.1228,0.8789,1.1377,3
2013-04-01,RQQ,,20778,684,726.1385,0.942,0.8892,1.1201,0.8797,1.1367,2
2013-04-01,RQW,,38179,1456,1371.3564,1.0617,0.9186,1.0863,0.8887,1.1253,2
2013-04-01,RQX,,38869,578,620.132,0.9321,0.8805,1.1304,0.8767,1.1407,2
2013-04-01,RR1,,152191,4335,4219.4883,1.0274,0.9531,1.0485,0.8961,1.116,2
2013-04-01,RR7,,36168,1519,1466.9734,1.0355,0.9213,1.0833,0.8894,1.1244,2
2013-04-01,RR8,,133378,4019,4363.4976,0.9211,0.9539,1.0477,0.8962,1.1158,2
2013-04-01,RRF,,47533,1684,1591.3126,1.0582,0.9243,1.0799,0.8901,1.1234,2
2013-04-01,RRK,,54488,2406,2260.4082,1.0644,0.9363,1.0667,0.8929,1.1199,2
2013-04-01,RRV,,62029,972,1419.2388,0.6849,0.92,1.0848,0.889,1.1248,3
2013-04-01,RTD,,106228,2558,2726.3945,0.9382,0.9419,1.0606,0.8941,1.1185,2
2013-04-01,RTE,,84141,2871,2951.7033,0.9727,0.9441,1.0582,0.8945,1.1179,2
2013-04-01,RTF,,72910,3007,2820.3371,1.0662,0.9428,1.0596,0.8943,1.1182,2
2013-04-01,RTG,,79943,2771,2553.6836,1.0851,0.94,1.0627,0.8937,1.119,2
2013-04-01,RTH,,102401,3091,3216.7595,0.9609,0.9464,1.0557,0.8949,1.1174,2
2013-04-01,RTK,,45051,1654,1682.7909,0.9829,0.9264,1.0776,0.8906,1.1228,2
2013-04-01,RTP,,50423,1594,1686.203,0.9453,0.9264,1.0776,0.8907,1.1228,2
2013-04-01,RTR,,91223,2778,2751.4867,1.0096,0.9421,1.0603,0.8941,1.1184,2
2013-04-01,RTX,,53072,1785,1724.6312,1.035,0.9272,1.0767,0.8909,1.1225,2
2013-04-01,RV8,,68815,1742,2170.9439,0.8024,0.935,1.0681,0.8926,1.1203,3
2013-04-01,RVJ,,71369,2082,2130.9793,0.977,0.9344,1.0688,0.8925,1.1204,2
2013-04-01,RVL,,78519,2074,2432.2789,0.8527,0.9385,1.0643,0.8934,1.1193,3
2013-04-01,RVR,,57080,1925,2026.1559,0.9501,0.9328,1.0706,0.8921,1.1209,2
2013-04-01,RVV,,102934,3851,3926.523,0.9808,0.9514,1.0503,0.8958,1.1163,2
2013-04-01,RVW,,50207,1796,1666.3132,1.0778,0.926,1.078,0.8906,1.1229,2
2013-04-01,RVY,,35558,1256,1206.9439,1.0406,0.9134,1.0922,0.8872,1.1271,2
2013-04-01,RW3,,98025,1932,1740.8418,1.1098,0.9276,1.0763,0.8909,1.1224,2
2013-04-01,RW6,,137556,4108,3806.0282,1.0793,0.9507,1.0511,0.8957,1.1165,2
2013-04-01,RWA,,90756,3286,3106.9071,1.0576,0.9455,1.0567,0.8948,1.1176,2
2013-04-01,RWD,,94571,3560,3240.782,1.0985,0.9466,1.0555,0.895,1.1174,2
2013-04-01,RWE,,141236,4266,4081.019,1.0453,0.9523,1.0493,0.896,1.1161,2
2013-04-01,RWF,,61048,1949,1984.6616,0.982,0.9321,1.0713,0.892,1.1211,2
2013-04-01,RWG,,54276,1987,1818.1181,1.0929,0.9291,1.0746,0.8913,1.122,2
2013-04-01,RWH,,59796,2365,2123.2616,1.1139,0.9343,1.0689,0.8925,1.1205,2
2013-04-01,RWJ,,57725,1667,1756.5927,0.949,0.9279,1.0759,0.891,1.1223,2
2013-04-01,RWP,,76413,2749,2689.6343,1.0221,0.9415,1.061,0.894,1.1186,2
2013-04-01,RWW,,52687,1643,1476.6609,1.1126,0.9215,1.0831,0.8894,1.1243,2
2013-04-01,RWY,,78682,2288,2213.2385,1.0338,0.9356,1.0674,0.8928,1.1201,2
2013-04-01,RX1,,132484,4195,4471.7282,0.9381,0.9544,1.0471,0.8963,1.1157,2
2013-04-01,RXC,,58201,2686,2557.9948,1.05,0.94,1.0626,0.8937,1.1189,2
2013-04-01,RXF,,94922,2909,2850.27,1.0206,0.9431,1.0592,0.8943,1.1182,2
2013-04-01,RXH,,69271,2389,2444.3453,0.9774,0.9387,1.0641,0.8934,1.1193,2
2013-04-01,RXK,,76076,2209,2281.8528,0.9681,0.9366,1.0664,0.893,1.1198,2
2013-04-01,RXL,,54265,2357,1946.7956,1.2107,0.9314,1.072,0.8918,1.1213,1
2013-04-01,RXN,,74736,2244,2205.0811,1.0176,0.9355,1.0676,0.8928,1.1201,2
2013-04-01,RXP,,86683,3019,2927.7565,1.0312,0.9439,1.0584,0.8945,1.118,2
2013-04-01,RXQ,,53138,1788,1553.0346,1.1513,0.9234,1.0809,0.8899,1.1237,1
2013-04-01,RXR,,80419,2630,2310.2554,1.1384,0.9369,1.066,0.8931,1.1197,1
2013-04-01,RXW,,64101,2360,2241.7993,1.0527,0.936,1.067,0.8929,1.12,2
2013-04-01,RYJ,,106277,2246,2963.5889,0.7579,0.9442,1.0581,0.8945,1.1179,3
2013-04-01,RYQ,,95910,3068,2968.9701,1.0334,0.9442,1.058,0.8945,1.1179,2
2013-04-01,RYR,,74432,2978,2804.8733,1.0617,0.9427,1.0597,0.8942,1.1183,2
2013-07-01,R1F,,19795,932,865.4807,1.0769,0.8982,1.1096,0.8842,1.131,2
2013-07-01,R1H,,160430,3674,4457.5565,0.8242,0.9544,1.0472,0.898,1.1136,3
2013-07-01,RA2,,45601,1331,1395.6232,0.9537,0.9193,1.0855,0.8904,1.1231,2
2013-07-01,RA3,,17886,925,898.3698,1.0296,0.9001,1.1075,0.8847,1.1303,2
2013-07-01,RA4,,23922,882,924.7723,0.9537,0.9015,1.1058,0.8852,1.1297,2
2013-07-01,RA7,,74587,1664,1814.0242,0.9173,0.929,1.0747,0.8929,1.12,2
2013-07-01,RA9,,38942,1632,1700.4083,0.9598,0.9267,1.0772,0.8923,1.1207,2
2013-07-01,RAE,,75588,1798,1838.2612,0.9781,0.9295,1.0742,0.893,1.1198,2
2013-07-01,RAJ,,49483,1996,1986.1771,1.0049,0.9321,1.0713,0.8936,1.1191,2
2013-07-01,RAL,,41051,1167,1487.697,0.7844,0.9218,1.0827,0.8911,1.1222,3
2013-07-01,RAP,,29123,824,1031.4416,0.7989,0.9065,1.1,0.8868,1.1277,3
2013-07-01,RAS,,38190,1008,1112.1888,0.9063,0.9099,1.0962,0.8878,1.1264,2
2013-07-01,RAX,,48417,1235,1375.6426,0.8978,0.9187,1.0862,0.8903,1.1233,2
2013-07-01,RBA,,52926,1568,1580.7609,0.9919,0.9241,1.0802,0.8917,1.1215,2
2013-07-01,RBD,,30412,1038,990.5133,1.0479,0.9047,1.1021,0.8862,1.1284,2
2013-07-01,RBK,,40022,1488,1388.8039,1.0714,0.9191,1.0857,0.8904,1.1231,2
2013-07-01,RBL,,63468,2205,2022.051,1.0905,0.9327,1.0706,0.8937,1.1189,2
2013-07-01,RBN,,66779,1975,1931.8028,1.0224,0.9312,1.0723,0.8934,1.1193,2
2013-07-01,RBT,,38796,1474,1266.2948,1.164,0.9154,1.0899,0.8893,1.1244,1
2013-07-01,RBZ,,30629,1443,1544.0076,0.9346,0.9232,1.0812,0.8914,1.1218,2
2013-07-01,RC1,,28588,1114,1030.4706,1.0811,0.9065,1.1001,0.8867,1.1277,2
2013-07-01,RC3,,30838,665,783.6954,0.8485,0.8932,1.1154,0.8825,1.1331,3
2013-07-01,RC9,,60639,1551,1500.6665,1.0335,0.9221,1.0824,0.8912,1.1221,2
2013-07-01,RCB,,76510,3004,2884.047,1.0416,0.9434,1.0589,0.896,1.116,2
2013-07-01,RCD,,24351,908,900.1136,1.0088,0.9002,1.1073,0.8848,1.1302,2
2013-07-01,RCF,,30190,990,1056.1912,0.9373,0.9076,1.0988,0.8871,1.1273,2
2013-07-01,RCX,,38613,1518,1533.4161,0.9899,0.9229,1.0815,0.8914,1.1219,2
2013-07-01,RD1,,42892,1930,1979.985,0.9748,0.932,1.0714,0.8936,1.1191,2
2013-07-01,RD3,,51231,1445,1593.614,0.9067,0.9244,1.0799,0.8917,1.1214,2
2013-07-01,RD7,,51892,1451,1411.6879,1.0278,0.9198,1.085,0.8905,1.1229,2
2013-07-01,RD8,,40935,1126,1033.6883,1.0893,0.9066,1.0999,0.8868,1.1277,2
2013-07-01,RDD,,51014,1939,1718.2921,1.1284,0.9271,1.0768,0.8924,1.1206,1
2013-07-01,RDE,,51959,2205,1863.6418,1.1832,0.9299,1.0737,0.8931,1.1197,1
2013-07-01,RDU,,53842,1494,1652.5643,0.904,0.9257,1.0784,0.8921,1.121,2
2013-07-01,RDZ,,47532,2050,2006.2596,1.0218,0.9324,1.0709,0.8937,1.119,2
2013-07-01,RE9,,24480,1147,1049.8899,1.0925,0.9073,1.0991,0.887,1.1274,2
2013-07-01,REF,,68155,2092,2040.3759,1.0253,0.933,1.0703,0.8938,1.1188,2
2013-07-01,REM,,42506,1979,1696.3139,1.1666,0.9266,1.0773,0.8923,1.1207,1
2013-07-01,RF4,,83251,3050,3156.0857,0.9664,0.9459,1.0562,0.8965,1.1154,2
2013-07-01,RFF,,42548,1354,1281.921,1.0562,0.9159,1.0894,0.8895,1.1242,2
2013-07-01,RFR,,44123,1463,1331.5388,1.0987,0.9174,1.0876,0.8899,1.1237,2
2013-07-01,RFS,,45783,1688,1591.5062,1.0606,0.9243,1.0799,0.8917,1.1214,2
2013-07-01,RFW,,35081,908,945.2165,0.9606,0.9025,1.1046,0.8855,1.1293,2
2013-07-01,RGN,,51399,1722,1683.2118,1.023,0.9264,1.0776,0.8922,1.1208,2
2013-07-01,RGP,,33336,1404,1647.3288,0.8523,0.9256,1.0785,0.892,1.121,3
2013-07-01,RGQ,,46852,1676,1622.93,1.0327,0.925,1.0791,0.8919,1.1212,2
2013-07-01,RGR,,32468,1210,1355.6123,0.8926,0.9182,1.0868,0.8901,1.1235,2
2013-07-01,RGT,,69695,1978,2325.5976,0.8505,0.9371,1.0658,0.8947,1.1176,3
2013-07-01,RH8,,60041,1832,2010.1755,0.9114,0.9325,1.0709,0.8937,1.1189,2
2013-07-01,RHM,,89928,2699,2836.0117,0.9517,0.943,1.0594,0.8959,1.1161,2
2013-07-01,RHQ,,104795,3475,3874.0595,0.897,0.9511,1.0506,0.8974,1.1143,3
2013-07-01,RHU,,88634,2944,2891.8235,1.018,0.9435,1.0588,0.896,1.116,2
2013-07-01,RHW,,61238,2086,1952.0264,1.0686,0.9315,1.0719,0.8935,1.1192,2
2013-07-01,RJ1,,86492,1360,1691.8991,0.8038,0.9266,1.0774,0.8923,1.1207,3
2013-07-01,RJ2,,38533,849,915.4873,0.9274,0.901,1.1064,0.885,1.1299,2
2013-07-01,RJ6,,45657,1259,1332.8561,0.9446,0.9175,1.0876,0.8899,1.1237,2
2013-07-01,RJ7,,74542,1738,2140.5861,0.8119,0.9345,1.0686,0.8942,1.1184,3
2013-07-01,RJC,,34760,1109,1074.275,1.0323,0.9084,1.0979,0.8873,1.127,2
2013-07-01,RJD,,30565,874,957.1486,0.9131,0.9031,1.104,0.8857,1.1291,2
2013-07-01,RJE,,99789,3127,3027.215,1.033,0.9448,1.0574,0.8963,1.1157,2
2013-07-01,RJF,,42307,1311,1292.7936,1.0141,0.9163,1.089,0.8896,1.1241,2
2013-07-01,RJL,,58783,2275,1978.2442,1.15,0.932,1.0714,0.8936,1.1191,1
2013-07-01,RJN,,24650,1009,1002.0256,1.007,0.9052,1.1015,0.8864,1.1282,2
2013-07-01,RJR,,48234,1463,1333.0771,1.0975,0.9175,1.0876,0.8899,1.1237,2
2013-07-01,RJZ,,68396,1415,1547.1811,0.9146,0.9233,1.0811,0.8915,1.1218,2
2013-07-01,RK5,,51428,1887,1720.9366,1.0965,0.9272,1.0768,0.8924,1.1205,2
2013-07-01,RK9,,73191,2399,2492.3713,0.9625,0.9392,1.0635,0.8952,1.1171,2
2013-07-01,RKB,,85306,2622,2631.9856,0.9962,0.9408,1.0617,0.8955,1.1167,2
2013-07-01,RKE,,34679,551,783.7145,0.7031,0.8932,1.1154,0.8825,1.1331,3
2013-07-01,RL4,,60101,2158,2109.1931,1.0231,0.9341,1.0691,0.8941,1.1185,2
2013-07-01,RLN,,63139,1997,2077.4113,0.9613,0.9336,1.0697,0.8939,1.1186,2
2013-07-01,RLQ,,28964,967,865.9483,1.1167,0.8983,1.1095,0.8842,1.131,2
2013-07-01,RLT,,24316,998,912.3079,1.0939,0.9008,1.1066,0.885,1.13,2
2013-07-01,RM1,,87206,3073,3040.4131,1.0107,0.9449,1.0573,0.8963,1.1157,2
2013-07-01,RM2,,58891,1721,1736.0605,0.9913,0.9275,1.0764,0.8925,1.1204,2
2013-07-01,RM3,,42755,1464,1620.5785,0.9034,0.925,1.0792,0.8919,1.1212,2
2013-07-01,RMC,,63018,1752,1726.6666,1.0147,0.9273,1.0766,0.8925,1.1205,2
2013-07-01,RMP,,35135,1376,1197.7224,1.1488,0.9131,1.0925,0.8887,1.1253,1
2013-07-01,RN3,,62017,1728,1765.3189,0.9789,0.9281,1.0758,0.8927,1.1203,2
2013-07-01,RN5,,61514,1812,1754.8945,1.0325,0.9279,1.076,0.8926,1.1203,2
2013-07-01,RN7,,52149,1435,1506.5685,0.9525,0.9223,1.0822,0.8912,1.1221,2
2013-07-01,RNA,,66539,2182,2025.6513,1.0772,0.9327,1.0706,0.8938,1.1189,2
2013-07-01,RNL,,44435,1703,1556.6232,1.094,0.9235,1.0808,0.8915,1.1217,2
2013-07-01,RNQ,,44731,1425,1375.9957,1.0356,0.9188,1.0861,0.8903,1.1233,2
2013-07-01,RNS,,57164,1775,1553.7744,1.1424,0.9234,1.0809,0.8915,1.1217,1
2013-07-01,RNZ,,35336,1079,1021.887,1.0559,0.9061,1.1005,0.8866,1.1279,2
2013-07-01,RP5,,75625,2729,2619.7028,1.0417,0.9407,1.0619,0.8955,1.1167,2
2013-07-01,RPA,,53663,1663,1514.3837,1.0981,0.9225,1.082,0.8912,1.122,2
2013-07-01,RQ6,,46986,1885,1771.2443,1.0642,0.9282,1.0756,0.8927,1.1202,2
2013-07-01,RQ8,,52735,1773,1596.0051,1.1109,0.9244,1.0798,0.8917,1.1214,2
2013-07-01,RQM,,47240,564,722.193,0.781,0.8889,1.1204,0.881,1.135,3
2013-07-01,RQQ,,20656,693,714.9209,0.9693,0.8884,1.1211,0.8809,1.1353,2
2013-07-01,RQW,,37935,1443,1374.1313,1.0501,0.9187,1.0862,0.8902,1.1233,2
2013-07-01,RQX,,38607,586,636.0257,0.9213,0.8819,1.1287,0.8786,1.1382,2
2013-07-01,RR1,,152133,4353,4227.7239,1.0296,0.9531,1.0484,0.8978,1.1139,2
2013-07-01,RR7,,35914,1536,1475.8764,1.0407,0.9215,1.0831,0.891,1.1223,2
2013-07-01,RR8,,131769,3960,4323.9558,0.9158,0.9537,1.0479,0.8979,1.1138,2
2013-07-01,RRF,,47082,1728,1620.0005,1.0667,0.925,1.0792,0.8919,1.1212,2
2013-07-01,RRK,,55785,2436,2290.0636,1.0637,0.9367,1.0663,0.8946,1.1178,2
2013-07-01,RRV,,65861,1052,1485.6887,0.7081,0.9217,1.0828,0.8911,1.1223,3
2013-07-01,RTD,,106770,2577,2761.3024,0.9333,0.9422,1.0602,0.8958,1.1163,2
